Pasha (1968),3.6666666666666665,6.0
In the Realm of the Senses (Ai no corrida) (1976),3.447334200260078,769.0
O Matador (2017),3.0,7.0
Around the World Under the Sea (1966),2.5,6.0
Manson's Lost Girls (2016),3.25,2.0
After the Reconciliation (Après la réconciliation) (2000),3.5,2.0
Gesualdo: Death for Five Voices (1995),3.4285714285714284,7.0
Bhai (1997),0.5,1.0
Babies for Sale (1940),4.0,2.0
König Drosselbart (2008),5.0,1.0
Slayers: The Motion Picture (1995),2.5,1.0
Cirque du Soleil: Corteo (2006),2.5,1.0
Amityville 3-D (1983),1.6372549019607843,459.0
TWA Flight 800 (2013),2.9444444444444446,9.0
Restoration (2016),2.59375,16.0
Campeones (2018),3.0833333333333335,6.0
Cruel Jaws (1995),1.625,4.0
"Set-Up, The (1949)",3.7865497076023393,171.0
Alien Nation: Millennium (1996),3.3333333333333335,3.0
The Shallows (2016),3.0789473684210527,494.0
Foreign Body (2014),2.5,1.0
"Dogs of War, The (1980)",3.42057761732852,277.0
Simon Sez (1999),1.6929133858267718,127.0
Khoobsurat (2014),3.2777777777777777,9.0
The Diary of Anne Frank (1959),3.696026490066225,755.0
Holokaustin värit (2010),2.0,1.0
The Break-up Artist (2009),1.5,2.0
Floating (1997),2.945945945945946,37.0
Johnny Tremain (1957),3.227272727272727,22.0
Sublime (2007),2.55,40.0
Live by Night (2017),3.079861111111111,144.0
Capitalism: A Love Story (2009),3.5535211267605633,710.0
Disappearing Acts (2000),3.0,5.0
High and Dizzy (1920),2.9,5.0
Pauline détective (2012),2.75,4.0
Love Hurt's (2002),2.9,5.0
"Olsen Gang on the Track, The (Olsen-banden på sporet) (1975)",3.25,8.0
"Spirit of St. Louis, The (1957)",3.397590361445783,83.0
"Human Tornado, The (1976)",3.1,5.0
Mafia Connection (1970),3.0,1.0
Bhaskar The Rascal (2015),3.0,1.0
Loue-moi ! (2017),0.5,1.0
Bad Asses on the Bayou (2015),3.1785714285714284,14.0
Here We Go Round the Mulberry Bush (1968),2.75,2.0
Shiva (2006),0.5,1.0
Roberto Succo (2001),3.423076923076923,13.0
Animal Love (Tierische Liebe) (1996),3.3333333333333335,9.0
Soundless (2004),3.5,2.0
Butterfly (1982),2.3333333333333335,27.0
José and Pilar (José e Pilar) (2010),4.166666666666667,3.0
"Informer, The (1935)",3.5892857142857144,56.0
Friends with Kids (2011),3.1805054151624548,277.0
Kiss the Bride (2002),2.923076923076923,26.0
The Confessions (2016),3.0833333333333335,6.0
"Singer, The (Quand j'étais chanteur) (2006)",2.875,8.0
Seven Chances (1925),3.810810810810811,222.0
The Paris Express (1952),3.0,1.0
Spaceship Terror (2011),0.5,1.0
"Christmas Carol: The Musical, A (Christmas Carol, A) (2004)",3.4545454545454546,11.0
"Eclisse, L' (Eclipse) (1962)",3.9941176470588236,340.0
L'ora legale (2017),3.75,10.0
"Marriage Circle, The (1924)",3.1875,8.0
The Skirt Chaser (1979),3.0,1.0
9/11: Explosive Evidence: Experts Speak Out (2012),5.0,1.0
HealtH (1980),2.625,4.0
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),2.4494949494949494,198.0
Heavy Metal (1981),3.374339232360377,8702.0
Party Monster (2003),3.296657381615599,359.0
Missing You (2016),4.25,2.0
Exit (2011),4.0,3.0
The Grinch Grinches the Cat in the Hat (1982),2.7,5.0
The Constant Factor (1980),3.5,2.0
Queens Of Evil (1970),2.8333333333333335,3.0
Fetching Cody (2005),3.269230769230769,13.0
Ditto (2000),3.1666666666666665,6.0
Prime Suspect: The Lost Child (1995),3.7448979591836733,49.0
All the Difference (2016),4.0,1.0
Privilege (1967),3.357142857142857,7.0
Words and Pictures (2013),3.5454545454545454,44.0
Requiem For The Big East (2014),3.703125,32.0
The Work (2017),4.15,10.0
Anatomy of Hell (Anatomie de l'enfer) (2004),2.4527027027027026,74.0
The Tenant of Wildfell Hall (1997),4.0,4.0
Salt (2010),3.2600651617407492,4297.0
Collaborator (2011),4.0,1.0
The Unauthorized Saved by the Bell Story (2014),2.7142857142857144,7.0
The Midnight After (2014),2.9615384615384617,13.0
Palmetto (1998),2.8902349486049927,1362.0
A Horrible Woman (2017),2.875,4.0
Devilman - Volume 1: The Birth (1987),3.5,2.0
"For Better, for Worse (1954)",5.0,1.0
Tales of Vesperia: The First Strike (Teiruzu obu vesuperia: The first strike) (2009),3.05,10.0
TekWar: TekLab (1994),3.75,4.0
Hiver rouge (2011),3.25,2.0
Rita da Cascia (2004),3.5,1.0
The Gallows (2015),2.3525641025641026,78.0
Childhood's End (2015),3.3734177215189876,79.0
Manon of the Spring (1952),4.1,5.0
"Killing, The (1956)",4.052390438247012,2510.0
Adrenaline Drive (Adorenarin doraibu) (1999),3.9166666666666665,12.0
The Floorwalker (1916),3.25,6.0
The Spiral Staircase (1975),3.0,1.0
Happy Anniversary (2018),2.9285714285714284,7.0
Game of Werewolves (2011),2.6875,8.0
O Panishyros Megistanas Ton Ninja (2008),2.125,4.0
Louis Theroux: America's Most Dangerous Pets (2011),3.9285714285714284,14.0
"Fire Within, The (Feu follet, Le) (1963)",3.662721893491124,169.0
"Troll in Central Park, A (1994)",2.46242774566474,173.0
Blondie Goes Latin (1941),3.5,1.0
"Player, The (1992)",3.9288063909774436,8512.0
The 39 Steps (2008),3.6666666666666665,12.0
Sleeping with the Fishes (2013),3.0,1.0
Zapped! (1982),2.2133333333333334,300.0
God's Pocket (2014),2.9565217391304346,46.0
Stone Cold Steve Austin: The Bottom Line on the Most Popular Superstar of All Time (2011),3.5,3.0
Wesley Willis: The Daddy of Rock 'n' Roll (2003),3.5,3.0
Murder à la Mod (1968),2.5,5.0
The Buffalo (2015),3.0,1.0
American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),2.420754716981132,530.0
Heartless (2009),2.8815789473684212,76.0
Like a Dragon (2007),3.0555555555555554,9.0
Subdivision (2009),3.0,2.0
The Boss Baby (2017),3.1187290969899664,598.0
Harum Scarum (1965),2.422222222222222,45.0
Impromptu (1991),3.7217391304347824,345.0
Pornorama (2007),2.35,10.0
Battle of the Damned (2013),2.409090909090909,11.0
Morgiana (1972),4.166666666666667,3.0
Goya: Crazy Like a Genius (2002),3.5,2.0
Confidential Report (1955),3.5892857142857144,112.0
Wilby Wonderful (2004),3.05,10.0
Consumed (2015),2.7,5.0
The Apparition (2018),3.0,2.0
Elena (2013),3.625,4.0
"Man, Woman and the Wall (Kikareta onna no mirareta yoru) (2006)",3.0,6.0
Sugar Daddies (2014),3.5,1.0
The Big Broadcast of 1936 (1935),2.0,1.0
Nuits Rouges (1974),2.2,5.0
Cremaster 5 (1997),3.2142857142857144,7.0
Trust Me (2010),2.0,2.0
Tam idan hatmimut (2013),1.0,1.0
Chocolat (2000),3.6846407572063673,13946.0
"Life, Animated (2016)",3.5288461538461537,52.0
"Past, The (Le passé) (2013)",3.811178247734139,331.0
The Threat (1977),3.0,2.0
A2 (2001),4.0,1.0
Derren Brown: Miracle (2016),3.0,2.0
I Was A Communist for the FBI (1951),2.5,10.0
Hi-Life (1998),2.5,3.0
Güeros (2014),3.8,20.0
Primal Rage: The Legend of Oh-Mah (2018),1.3333333333333333,3.0
Jean-Michel Basquiat: The Radiant Child (2010),3.986111111111111,36.0
By the Bluest of Seas (U samogo sinego morya) (1936),2.2142857142857144,7.0
My Girl 2 (1994),2.4498044328552804,767.0
The Miracle Worker (2000),3.1666666666666665,9.0
Buttoners (1997),3.5416666666666665,12.0
The Skipper (1987),3.0,1.0
The Great Man Votes (1939),3.0,1.0
My Best Fiend (Mein liebster Feind) (1999),3.8194444444444446,468.0
Winter Meeting (1948),3.5,1.0
Compliance (2012),3.271276595744681,282.0
Discovering Bigfoot (2017),1.5,5.0
Elizabeth Ekadashi (2014),4.166666666666667,3.0
Спадок чарівника Бахрама (1975),2.5,1.0
Desamuduru (2007),2.8,5.0
Cinderella II: Dreams Come True (2002),2.4727272727272727,110.0
Double Vision (Shuang tong) (2002),2.8333333333333335,12.0
Two Crimes (Dos crímenes) (1995),2.361111111111111,18.0
Harry and Tonto (1974),3.5815217391304346,92.0
Deadly Still (2018),2.0,3.0
Fuglene Over Sundet (2016),3.0,1.0
The Intimate Stranger (1956),3.0,2.0
"A Woman, a Part (2016)",4.0,2.0
Frank and the Wondercat (2015),1.5,3.0
Bear Island (1979),3.3333333333333335,3.0
Son of a Lion (2007),3.0,1.0
Birth (2004),2.991408934707904,582.0
Necessary Roughness (1991),2.8442622950819674,610.0
Roman Polanski: Odd Man Out (2012),3.5,3.0
The Legend of Bloody Jack (2007),0.5,1.0
The Good Humor Man (1950),3.0,1.0
Carry On Dick (1974),2.875,4.0
"Mektoub, My Love: Canto Uno (2018)",3.5,1.0
"Last Frontier, The (1955)",2.8,5.0
"Postman, The (Postino, Il) (1994)",3.964109650433224,13388.0
Rhythm of a Crime (Ritam zlocina) (1981),3.5,3.0
"Welcome Home, Roscoe Jenkins (2008)",2.7278481012658227,79.0
"Strada, La (1954)",4.018656716417911,1206.0
Blithe Spirit (1945),3.5918367346938775,49.0
"The Good, the Bad & the Corny (2017)",3.0,3.0
The BFG (1989),3.5,4.0
Fragments of an Alms-Film (Fragmentos de um Filme-Esmola: A Sagrada Família) (1972),2.5,1.0
Hellraiser: Hellseeker (2002),2.296511627906977,86.0
Zack and Miri Make a Porno (2008),3.239477503628447,3445.0
"Adonis Factor, The (2010)",2.8,5.0
Ambush (Rukajärven tie) (1999),3.17192429022082,317.0
No More School (2000),2.642857142857143,7.0
Sisters (2006),2.6,5.0
"Man from London, The (A Londoni férfi) (2007)",3.2,30.0
Never Met Picasso (1996),2.418918918918919,37.0
Monster High: Electrified (2017),2.25,4.0
Beatles Stories (2011),5.0,1.0
Haiku Tunnel (2001),3.0273224043715845,183.0
On the Trail of the Bremen Town Musicians (1973),3.8555555555555556,45.0
"Mummy, The (1959)",3.0799475753604195,763.0
"Silences of the Palace, The (Saimt el Qusur) (1994)",3.2211538461538463,52.0
Por Mis Pistolas (1968),2.3333333333333335,3.0
Love Field (1992),3.17,100.0
Olympia Part Two: Festival of Beauty (Olympia 2. Teil - Fest der Schönheit) (1938),3.6363636363636362,22.0
The Ecstasy of Wilko Johnson (2015),4.1,5.0
Eternal Winter (2018),4.0,2.0
It Had to Be You (2000),3.0952380952380953,42.0
Delta Farce (2007),1.879746835443038,158.0
"Music of Chance, The (1993)",3.710526315789474,19.0
Golmaal Again (2017),3.0,10.0
Secrets of a Soul (Geheimnisse einer Seele) (1926),3.0,7.0
"Burma Conspiracy, The (Largo Winch II) (2011)",3.2,25.0
Comradeship (Kameradschaft) (1931),3.5714285714285716,7.0
Fab Five: The Texas Cheerleader Scandal (2008),3.5,3.0
Kung Fu Traveler (2017),3.0,1.0
On a Moonlit Night (1989),4.0,1.0
Jenny (1936),3.0,1.0
Mission: Impossible II (2000),2.9764627722678307,21073.0
The Girl with a Pistol (1968),3.5714285714285716,7.0
"Story of Louis Pasteur, The (1935)",3.5294117647058822,17.0
Follow the Fleet (1936),3.7265625,128.0
Action Hero Biju (2016),3.5,4.0
"Ennui, L' (1998)",2.8455882352941178,68.0
Flesh Wounds (2011),1.8333333333333333,3.0
Affair in Havana (1957),2.5,1.0
Stay Cool (2009),2.7142857142857144,14.0
Samurai Wolf II (1967),2.75,2.0
Sweeney! (1977),3.8333333333333335,3.0
Where Does It Hurt? (1972),2.0,1.0
Kapicilar Krali (1976),4.25,6.0
No Way Back (1995),2.0,4.0
Double Bang (2001),1.75,2.0
Rotor DR1 (2015),1.5,1.0
Alien 2: On Earth (1980),2.0,4.0
Baby's Dinner (1895),3.076923076923077,13.0
Dear Heart (1964),2.9166666666666665,6.0
Bad Boys (2014),3.9545454545454546,33.0
Poppy Shakespeare (2008),3.6666666666666665,3.0
Blue Hawaii (1961),2.7238805970149254,469.0
"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",3.9328358208955225,268.0
Contact (1978),2.5,3.0
Stand and Deliver (1988),3.739184840900965,2797.0
Bugsy (1991),3.225114854517611,653.0
China Seas (1935),3.3125,16.0
In Jackson Heights (2015),3.4166666666666665,6.0
Annie Get Your Gun (1967),4.0,1.0
"Blood In, Blood Out (1993)",3.649364406779661,472.0
"Foster Brothers, The (Süt kardesler) (1976)",4.090909090909091,11.0
"Point, Point, Comma... (1972)",5.0,1.0
Love Hurts (2009),2.6666666666666665,3.0
Parasyte: Part 1 (2014),2.875,12.0
"Orphanage, The (Orfanato, El) (2007)",3.739804241435563,2452.0
"Handful of Dust, A (1988)",3.361111111111111,36.0
"Aquí llega Condemor, el pecador de la pradera (1996)",2.8333333333333335,3.0
Film Geek (2005),2.35,10.0
America The Story of Us (2010),4.0,3.0
Mr. Majestyk (1974),3.0789473684210527,133.0
Annabelle (2014),2.6936685288640594,537.0
Far from Vietnam (1967),3.75,2.0
Lost for Life (2013),3.25,6.0
Midnight Sun (2006),4.0,1.0
Felix in Exile (1994),3.3333333333333335,3.0
The Rutherford County Line (1988),4.0,1.0
November Christmas (2010),3.75,2.0
"Ordet (Word, The) (1955)",3.9894514767932487,237.0
Brother Nature (2016),2.3333333333333335,6.0
Eye of the Eagle (1997),1.0,1.0
"Guest, The (2014)",3.4770029673590503,674.0
Black Tuesday (1954),2.0,1.0
Swing Vote (2008),2.90702479338843,242.0
Dirty Dozen: The Deadly Mission (1987),2.2916666666666665,12.0
Upstream (1927),3.5,2.0
Ryuichi Sakamoto: CODA (2017),4.0,1.0
"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2.5945434900054023,5553.0
"Science of Sleep, The (La science des rêves) (2006)",3.7454168107921135,2891.0
Video Game High School (2013),3.388888888888889,9.0
Kiss Me Softly (2012),3.8333333333333335,3.0
Almost Christmas (2016),2.9523809523809526,21.0
"Grass Is Greener, The (1960)",3.4601769911504423,113.0
El Greco (1966),0.5,1.0
"Long, Hot Summer, The (1958)",3.7868217054263567,258.0
Magnificent Warriors (Zhong hua zhan shi) (1987),3.3333333333333335,3.0
Charles Bradley: Soul of America (2012),3.3333333333333335,3.0
Someone to Watch Over Me (1987),3.1466321243523314,965.0
37 (2016),2.75,4.0
"Main Event, The (1979)",2.6125,120.0
The Blade Master (1982),2.375,8.0
Vortex (2009),3.75,2.0
29th and Gay (2005),2.625,4.0
Voodoo Man (1944),2.5,1.0
Eternal Summer (2015),3.0,4.0
"Life Apart: Hasidism in America, A (1997)",3.5,2.0
Vanya on 42nd Street (1994),3.816746126340882,1678.0
A Girl Called Jules (1970),5.0,1.0
Piku (2015),3.466666666666667,90.0
Royal Hearts (2018),5.0,1.0
Gitmo (2005),2.8,5.0
"Keeping the Promise (Sign of the Beaver, The) (1997)",5.0,1.0
The Condemned 2 (2015),2.8333333333333335,3.0
The Old Maid (1939),3.5833333333333335,6.0
Made in Bangkok (2015),3.5,1.0
Elder Sister (1966),3.8333333333333335,3.0
Born to Fight (Kerd ma lui) (2004),3.0833333333333335,6.0
Some Kind Of A Nut (1969),3.0,1.0
Daydreams (1922),3.525,20.0
Do Not Shoot at White Swans (1980),4.25,4.0
Tre tocchi (2014),1.5,1.0
Hot Stuff (1979),2.1666666666666665,3.0
The Pee-Wee Herman Show on Broadway (2011),2.4,10.0
Sonja (2006),2.5,1.0
"Caddy, The (1953)",3.25,8.0
My Forbidden Past (1951),3.0,2.0
One Night Surprise (2013),1.5,1.0
Men & Chicken (2015),3.5090909090909093,55.0
Bad Guy (Nabbeun namja) (2001),3.602272727272727,132.0
Blood and Chocolate (2007),2.816733067729084,251.0
Platinum Data (2013),2.8636363636363638,11.0
"Mune, le gardien de la lune (2015)",3.5405405405405403,37.0
Best Kept Secret (2013),3.25,4.0
Curse of the Undead (1959),3.5,2.0
Wolves (1999),3.022727272727273,44.0
Hell Is a City (1960),2.75,2.0
Exit Marrakech (2013),3.0,2.0
Inch'Allah (2012),3.75,4.0
Rough Night in Jericho (1967),2.865079365079365,63.0
"Road, The (2011)",2.676470588235294,17.0
LOL (2006),3.107142857142857,14.0
"Guide for the Married Man, A (1967)",3.323529411764706,17.0
Filthy Gorgeous: The Bob Guccione Story (2013),3.2,5.0
Bitter Feast (2010),2.9,5.0
Lu-To (2013),2.25,2.0
If I Were You 2 (2009),3.0,3.0
The Mystery of Chess Boxing (1979),2.0,1.0
Rodney Carrington: Here Comes The Truth (2017),3.1666666666666665,3.0
Emma Peeters (2018),2.0,2.0
"Hook, Line and Sinker (1930)",3.0,1.0
Forget Me Not (2009),2.9027777777777777,36.0
Mandabi (The Money Order) (1968),3.857142857142857,7.0
Adını Sen Koy (2010),4.0,1.0
Kaante (2002),3.2777777777777777,9.0
Late Spring (Banshun) (1949),3.9734982332155475,283.0
Supermassive Black Holes,3.5,1.0
The History of Eternity (2014),3.5,2.0
You and Your Food (1955),3.0,1.0
Suddenly (2006),3.0,5.0
Made in Heaven (1987),3.0138121546961325,181.0
"We Love You, Sally Carmichael! (2017)",4.0,2.0
Bravo Two Zero (1999),3.3636363636363638,22.0
Labyrinth (1986),3.6327790742901596,10284.0
Range 15 (2016),1.9166666666666667,6.0
Feast (2014),3.934710743801653,605.0
The Shining (1997),3.3666666666666667,30.0
48 Hrs. (1982),3.4888816925734023,4632.0
Ladybug Ladybug (1963),2.875,4.0
Winning Dad (2015),2.9,5.0
Lily Boy (1954),3.25,2.0
Two Evil Eyes (1990),2.8666666666666667,75.0
"Driver, The (1978)",3.5513698630136985,146.0
Winter Sleepers (Winterschläfer) (2000),3.560483870967742,124.0
Sea of Blood (1969),2.8333333333333335,3.0
Stray Dog (Nora inu) (1949),3.911417322834646,508.0
Come svaligiammo la banca d'Italia (1966),3.0,1.0
Everybody's Fine (Stanno tutti bene) (1990),3.6296296296296298,27.0
Elliot Loves (2012),3.0,3.0
My Left Foot (1989),3.876841620626151,6516.0
Parole de flic (1985),2.0,1.0
Hot Times at Montclair High (1989),1.5,1.0
"River Why, The (2010)",3.0294117647058822,17.0
This Is The Life (2008),4.0,1.0
The Belle Starr Story (1968),2.25,2.0
Raccoon Valley (2018),1.0,1.0
One last afternoon (2016),3.6666666666666665,3.0
Bigger Fatter Liar (2017),2.1666666666666665,3.0
The Man with the Iron Fists 2 (2015),2.28,25.0
Santiago (2007),3.9,5.0
Escape from the 'Liberty' Cinema (1990),3.0,7.0
Risto Räppääjä ja liukas Lennart (2014),2.0,1.0
"Chair, The (2007)",1.2857142857142858,7.0
C'est la vie! (2017),3.4375,24.0
Mighty Jack (1987),4.0,1.0
An Enemy of the People (2005),4.0,1.0
Delta Force One: The Lost Patrol (2002),1.0,1.0
Lost Boy (2015),2.5,1.0
Tag und Nacht (2010),2.25,2.0
"Day After Tomorrow, The (2004)",3.054711521070718,11058.0
Der Schatz (1923),2.5,1.0
Ryna (2005),3.5,1.0
"Lesson in Love, A (En lektion i kärlek) (1954)",3.25,8.0
Sword of Sherwood Forest (1960),2.25,2.0
Bangalore Days (2014),3.8333333333333335,15.0
The Documentary of Ozbo (2014),0.5,1.0
Treasure of the Hidden Planet (1997),3.0,1.0
Ottran (2003),3.5,1.0
Agora (2009),3.597495527728086,559.0
Eureka (1986),2.9833333333333334,30.0
Them (Ils) (2006),3.227699530516432,213.0
Trumbo (2015),3.6181364392678868,601.0
Johnny Hamlet (1968),3.0,5.0
Shoplifters (2018),3.46875,16.0
"Long Kiss Goodnight, The (1996)",3.4213511597285526,9873.0
"Better Way to Die, A (2000)",2.0,5.0
A Bucket of Blood (1995),2.3333333333333335,3.0
About Face: Supermodels Then and Now (2012),2.7,5.0
Camouflage (Barwy ochronne) (1977),3.8333333333333335,9.0
Winter in the Blood (2013),1.0,1.0
Eddie (1996),2.8797665369649805,1285.0
Hunting Elephants (2013),3.0416666666666665,12.0
Every Thing Will Be Fine (2015),3.225,20.0
Women in Love (2011),2.5833333333333335,6.0
By the Time It Gets Dark (2016),2.75,2.0
Overboard (1987),3.296280991735537,1210.0
Penguin Pool Murder (1932),3.0625,8.0
American Daughter (1995),3.6666666666666665,3.0
Jackass 3D (2010),3.171817058096415,809.0
Copacabana Palace (1962),3.0,1.0
Children of the Secret State (2001),3.5,2.0
Three Little Words (1950),3.3333333333333335,9.0
Aankhen (2002),3.340909090909091,22.0
Relative Fear (1994),2.738372093023256,86.0
Queen and Country (2014),3.0,1.0
Gomorrah (Gomorra) (2008),3.5492227979274613,579.0
They Won't Believe Me (1947),3.5714285714285716,7.0
13 Cameras (2015),2.980769230769231,26.0
Sorcerer (1977),3.736180904522613,199.0
"Linguini Incident, The (1991)",3.3125,8.0
Goltzius and the Pelican Company (2012),3.642857142857143,7.0
"Village Barbershop, The (2008)",3.1,5.0
Paperback Hero (1999),2.8333333333333335,3.0
Hunky Dory (2011),3.1,5.0
Event 15 (2013),2.5,3.0
'Twas the Night (2001),2.0,3.0
"Girl, The (2012)",2.857142857142857,7.0
Moscow Clad in Snow (Moscou sous la neige) (1909),3.8,10.0
"Strange Door, The (1951)",2.375,8.0
Chronicles of the Ghostly Tribe (2015),2.8,5.0
Minions: Binky Nelson Unpacified (2015),3.5,1.0
This Side of the Law (1950),1.5,1.0
The Fields (2011),3.0,1.0
Mythica: The Iron Crown (2016),2.1875,8.0
Pursuit of Happiness (2001),3.734744707347447,803.0
Grave Encounters 2 (2012),2.6923076923076925,91.0
"District, The (Nyócker!) (2004)",2.9285714285714284,7.0
Tango Charlie (2005),3.0,2.0
Midori (1992),3.727272727272727,11.0
Dante's Peak (1997),2.8244578643974747,7286.0
"I, Daniel Blake (2016)",3.848936170212766,235.0
Savageland (2017),2.0,6.0
Snuff 102 (2007),2.5,2.0
"Misérables, Les (1935)",3.5869565217391304,69.0
Cosmic Princess (1982),1.25,2.0
"Result of Love, The (Resultado del Amor, El) (2007)",2.0,1.0
The 10 Year Plan (2014),3.0208333333333335,24.0
Fortune and Men's Eyes (1971),3.8333333333333335,3.0
For the Boys (1991),2.8419618528610355,367.0
K-911 (1999),2.7285714285714286,35.0
"Song of Ceylon, The (1934)",3.0,4.0
"Catechism Cataclysm, The (2011)",1.75,4.0
Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat) (2012),3.125,8.0
Pooh's Grand Adventure: The Search for Christopher Robin (1997),3.433333333333333,60.0
Killer Party (1986),2.1875,16.0
Teresa la ladra (1973),2.0,1.0
Fast Film (2003),3.375,4.0
Metamorphoses (1978),3.5,1.0
"Town, The (2010)",3.7432946145723336,4735.0
"September Issue, The (2009)",3.513368983957219,187.0
Burn Burn Burn (2015),3.2,5.0
The Thinning (2016),3.2666666666666666,30.0
Twinkle Twinkle Lucky Stars (Xia ri fu xing) (1985),2.9166666666666665,12.0
Rag Union (2015),3.4166666666666665,6.0
The Outskirts (2015),2.6666666666666665,18.0
Black Field (2009),3.0,1.0
Jack Goes Home (2016),2.7142857142857144,14.0
Cleanskin (2012),3.135135135135135,74.0
Dr. Dolittle 3 (2006),1.6206896551724137,29.0
Rated 'R': Republicans in Hollywood (2004),2.0,1.0
"Plumbum, or The Dangerous Game (1987)",2.0,1.0
Always (2011),3.6607142857142856,28.0
Hum Dil De Chuke Sanam (1999),3.3333333333333335,39.0
Scene from the Elevator Ascending Eiffel Tower (1900),2.875,4.0
Out of Season (1975),2.0,1.0
Nothing But Ghosts (Nichts als Gespenster) (2006),3.6,5.0
Bad Boys (1983),3.4375,384.0
The Pig Farm (2011),3.25,2.0
Barbie & Her Sisters in the Great Puppy Adventure (2015),1.108695652173913,69.0
Creative Control (2015),3.090909090909091,33.0
The Unknown Girl (2016),3.0757575757575757,33.0
Titeuf (2011),1.5,1.0
"Finances of the Grand Duke, The (Die Finanzen des Großherzogs) (1924)",2.875,4.0
Contrary Condor (1944),2.75,2.0
Death Valley Rangers (1943),2.5,1.0
Symbol (Shinboru) (2009),3.635135135135135,37.0
Phantom (2013),3.1,65.0
Tsuburo no gara (2004),1.0,2.0
Off Shotgun (1977),2.0,1.0
"Big Bounce, The (2004)",2.5612745098039214,408.0
The Umbilical Brothers: Speedmouse - Live from the Sydney Opera House (2004),3.5,1.0
The Binding (2016),2.25,2.0
Camp X-Ray (2014),3.456953642384106,151.0
Little World (2013),3.5,1.0
Soldier Ivan Brovkin (1955),4.0,2.0
66 Scenes From America (1982),3.5,2.0
Edie & Pen (1996),2.25,12.0
The Wizard of Gore (2007),3.1,5.0
Dead Man's Walk (1996),2.75,2.0
Millionen (2014),1.5,1.0
Embrace of the Serpent (2016),3.777310924369748,119.0
Witchcraft 16: Hollywood Coven (2017),1.0,1.0
The Howl (1972),2.0,1.0
Soul Man (1986),2.401206636500754,1326.0
Seyyit Khan: Bride of the Earth (Seyyit Han) (1968),3.2,5.0
Kill Speed (2010),1.8333333333333333,3.0
King Lines (2007),3.875,4.0
Shambles (2016),4.0,2.0
Blissfully Yours (Sud sanaeha) (2002),3.6578947368421053,19.0
Best Boy (1979),3.78125,16.0
"Who Are you Polly Maggoo (Qui êtes-vous, Polly Maggoo?) (1966)",3.5,16.0
DxM (2015),2.125,4.0
Curve (2015),2.9571428571428573,35.0
"Everything, Everything (2017)",3.0285714285714285,70.0
Author! Author! (1982),3.0031055900621118,161.0
"Daytrippers, The (1996)",3.6934883720930234,1075.0
The Field Mouse (1941),1.0,1.0
Spirit (2012),3.25,2.0
"Lock, Stock & Two Smoking Barrels (1998)",4.018591373602648,20843.0
Canola (2016),3.75,2.0
"Single Girl, A (Fille seule, La) (1995)",3.3701657458563536,181.0
"World According to Monsanto, The (monde selon Monsanto, Le) (2008)",3.78125,32.0
Sudden Impact (1983),3.2465373961218837,722.0
We Still Kill the Old Way (1967),3.357142857142857,7.0
For No Good Reason (2012),3.15625,16.0
Gendernauts (1999),3.0625,8.0
"Waiting Room, The (2012)",3.5,16.0
Shamitabh (2015),2.5,5.0
Vatel (2000),3.4170616113744074,211.0
Blackout (Murder by Proxy) (1954),3.0,2.0
Penthouse (1933),3.0833333333333335,6.0
Léolo (1992),3.5702479338842976,121.0
Ceasefire (2017),3.1666666666666665,3.0
"Capture of Bigfoot, The (1979)",0.75,2.0
"Magnificent Seven Ride!, The (1972)",3.2346938775510203,49.0
Bizim Aile (1975),4.166666666666667,3.0
Snowballs (2011),2.7,5.0
Between Your Legs (Entre las piernas) (1999),3.433333333333333,15.0
W.W. and the Dixie Dancekings (1975),2.5,5.0
I Know a Woman Like That (2009),2.5,1.0
Maurice (1987),3.7649051490514904,738.0
Deux fois (1968),3.5,2.0
Chermeni (1970),2.0,1.0
Not Since You (2009),3.5,1.0
Corto Maltese: Ballad of the Salt Sea (Corto Maltese - La ballade de la mer salée) (2003),3.3333333333333335,6.0
Answer This! (2010),2.45,10.0
One Night at McCool's (2001),2.8448275862068964,1102.0
Rumble Fish (1983),3.6177685950413223,484.0
Red Sands (2009),2.3823529411764706,17.0
Where Is Winky's Horse? (2007),2.5,1.0
Poi E: The Story of Our Song (2016),3.1666666666666665,3.0
Who's Your Daddy? (2004),1.4545454545454546,11.0
Jack Goes Boating (2010),3.2604166666666665,96.0
Estomago: A Gastronomic Story (2007),3.838709677419355,31.0
Padre Pio (2000),2.5,4.0
Atlantic Rim (2013),1.25,6.0
The Collection (1976),4.0,1.0
Jurassic City (2015),1.8636363636363635,11.0
Scenes from the Suburbs (2011),3.5,13.0
Khumba (2013),2.8684210526315788,19.0
Eternal Summer (2006),2.875,4.0
Departure (2016),3.388888888888889,9.0
Carrington (1995),3.4987277353689565,1572.0
Bedazzled (2000),2.8897681266102317,5434.0
Crystal Heart (1986),3.5,2.0
Iblard Jikan (2007),3.25,2.0
Alisa v strane chudes (1981),3.5,30.0
America's Heart and Soul (2004),2.5,14.0
Sky Murder (1940),4.0,1.0
"Big Stampede, The (1932)",1.0,4.0
Lo chiamavano Jeeg Robot (2016),3.611111111111111,54.0
